Simulation 1100 | MIMOSA2 elapsed = 16.26 sec | status = SUCCESS
Simulation 1104 | MIMOSA2 elapsed = 14.87 sec | status = SUCCESS
Simulation 1105 | MIMOSA2 elapsed = 12.32 sec | status = SUCCESS
Simulation 1102 | MIMOSA2 elapsed = 17.41 sec | status = SUCCESS
Simulation 1108 | MIMOSA2 elapsed = 14.86 sec | status = SUCCESS
Simulation 1106 | MIMOSA2 elapsed = 16.54 sec | status = SUCCESS
Simulation 1107 | MIMOSA2 elapsed = 16.4 sec | status = SUCCESS
Simulation 1109 | MIMOSA2 elapsed = 16.71 sec | status = SUCCESS
Simulation 1110 | MIMOSA2 elapsed = 14.89 sec | status = SUCCESS
Simulation 1112 | MIMOSA2 elapsed = 14.99 sec | status = SUCCESS
Simulation 1113 | MIMOSA2 elapsed = 13.75 sec | status = SUCCESS
Simulation 1111 | MIMOSA2 elapsed = 16.66 sec | status = SUCCESS
Simulation 1114 | MIMOSA2 elapsed = 14.35 sec | status = SUCCESS
Simulation 1119 | MIMOSA2 elapsed = 13.83 sec | status = SUCCESS
Simulation 1118 | MIMOSA2 elapsed = 13.9 sec | status = SUCCESS
Simulation 1117 | MIMOSA2 elapsed = 15.15 sec | status = SUCCESS
Simulation 1116 | MIMOSA2 elapsed = 15.7 sec | status = SUCCESS
Simulation 1115 | MIMOSA2 elapsed = 16.58 sec | status = SUCCESS
Simulation 1120 | MIMOSA2 elapsed = 14.2 sec | status = SUCCESS
Simulation 1126 | MIMOSA2 elapsed = 5.67 sec | status = SUCCESS
Simulation 1123 | MIMOSA2 elapsed = 6.4 sec | status = SUCCESS
Simulation 1125 | MIMOSA2 elapsed = 7.3 sec | status = SUCCESS
Simulation 1127 | MIMOSA2 elapsed = 8.12 sec | status = SUCCESS
Simulation 1130 | MIMOSA2 elapsed = 8.17 sec | status = SUCCESS
Simulation 1132 | MIMOSA2 elapsed = 8.49 sec | status = SUCCESS
Simulation 1122 | MIMOSA2 elapsed = 10.11 sec | status = SUCCESS
Simulation 1124 | MIMOSA2 elapsed = 13.51 sec | status = SUCCESS
Simulation 1140 | MIMOSA2 elapsed = 13.97 sec | status = SUCCESS
Simulation 1134 | MIMOSA2 elapsed = 14.23 sec | status = SUCCESS
Simulation 1128 | MIMOSA2 elapsed = 14.3 sec | status = SUCCESS
Simulation 1137 | MIMOSA2 elapsed = 14.63 sec | status = SUCCESS
Simulation 1135 | MIMOSA2 elapsed = 14.89 sec | status = SUCCESS
Simulation 1129 | MIMOSA2 elapsed = 14.88 sec | status = SUCCESS
Simulation 1133 | MIMOSA2 elapsed = 14.91 sec | status = SUCCESS
Simulation 1136 | MIMOSA2 elapsed = 14.88 sec | status = SUCCESS
Simulation 1138 | MIMOSA2 elapsed = 15.05 sec | status = SUCCESS
Simulation 1131 | MIMOSA2 elapsed = 15.13 sec | status = SUCCESS
Simulation 1121 | MIMOSA2 elapsed = 15.41 sec | status = SUCCESS
Simulation 1144 | MIMOSA2 elapsed = 7.1 sec | status = SUCCESS
Simulation 1139 | MIMOSA2 elapsed = 15.71 sec | status = SUCCESS
Simulation 1143 | MIMOSA2 elapsed = 8.3 sec | status = SUCCESS
Simulation 1145 | MIMOSA2 elapsed = 9.37 sec | status = SUCCESS
Simulation 1147 | MIMOSA2 elapsed = 8.28 sec | status = SUCCESS
Simulation 1141 | MIMOSA2 elapsed = 16.21 sec | status = SUCCESS
Simulation 1142 | MIMOSA2 elapsed = 15.46 sec | status = SUCCESS
Simulation 1146 | MIMOSA2 elapsed = 14.2 sec | status = SUCCESS
Simulation 1150 | MIMOSA2 elapsed = 10.02 sec | status = SUCCESS
Simulation 1149 | MIMOSA2 elapsed = 12.79 sec | status = SUCCESS
Simulation 1154 | MIMOSA2 elapsed = 12.53 sec | status = SUCCESS
Simulation 1162 | MIMOSA2 elapsed = 11.61 sec | status = SUCCESS
Simulation 1158 | MIMOSA2 elapsed = 13.26 sec | status = SUCCESS
Simulation 1148 | MIMOSA2 elapsed = 15.22 sec | status = SUCCESS
Simulation 1153 | MIMOSA2 elapsed = 14.26 sec | status = SUCCESS
Simulation 1155 | MIMOSA2 elapsed = 14.5 sec | status = SUCCESS
Simulation 1156 | MIMOSA2 elapsed = 15.18 sec | status = SUCCESS
Simulation 1152 | MIMOSA2 elapsed = 15.46 sec | status = SUCCESS
Simulation 1151 | MIMOSA2 elapsed = 16.14 sec | status = SUCCESS
Simulation 1160 | MIMOSA2 elapsed = 15.16 sec | status = SUCCESS
Simulation 1159 | MIMOSA2 elapsed = 15.46 sec | status = SUCCESS
Simulation 1157 | MIMOSA2 elapsed = 16.21 sec | status = SUCCESS
Simulation 1161 | MIMOSA2 elapsed = 15.87 sec | status = SUCCESS
Simulation 1167 | MIMOSA2 elapsed = 9.95 sec | status = SUCCESS
Simulation 1164 | MIMOSA2 elapsed = 15.03 sec | status = SUCCESS
Simulation 1163 | MIMOSA2 elapsed = 15.85 sec | status = SUCCESS
Simulation 1165 | MIMOSA2 elapsed = 12.35 sec | status = SUCCESS
Simulation 1169 | MIMOSA2 elapsed = 10.53 sec | status = SUCCESS
Simulation 1166 | MIMOSA2 elapsed = 17.5 sec | status = SUCCESS
Simulation 1172 | MIMOSA2 elapsed = 11.39 sec | status = SUCCESS
Simulation 1168 | MIMOSA2 elapsed = 15.59 sec | status = SUCCESS
Simulation 1170 | MIMOSA2 elapsed = 14.75 sec | status = SUCCESS
Simulation 1174 | MIMOSA2 elapsed = 15.79 sec | status = SUCCESS
Simulation 1171 | MIMOSA2 elapsed = 17.48 sec | status = SUCCESS
Simulation 1182 | MIMOSA2 elapsed = 13.92 sec | status = SUCCESS
Simulation 1175 | MIMOSA2 elapsed = 16.6 sec | status = SUCCESS
Simulation 1173 | MIMOSA2 elapsed = 17.62 sec | status = SUCCESS
Simulation 1177 | MIMOSA2 elapsed = 16.32 sec | status = SUCCESS
Simulation 1176 | MIMOSA2 elapsed = 16.58 sec | status = SUCCESS
Simulation 1181 | MIMOSA2 elapsed = 15.45 sec | status = SUCCESS
Simulation 1184 | MIMOSA2 elapsed = 13.44 sec | status = SUCCESS
Simulation 1179 | MIMOSA2 elapsed = 16.3 sec | status = SUCCESS
Simulation 1180 | MIMOSA2 elapsed = 16.38 sec | status = SUCCESS
Simulation 1178 | MIMOSA2 elapsed = 17.54 sec | status = SUCCESS
Simulation 1183 | MIMOSA2 elapsed = 16.27 sec | status = SUCCESS
Simulation 1186 | MIMOSA2 elapsed = 15.01 sec | status = SUCCESS
Simulation 1185 | MIMOSA2 elapsed = 16.72 sec | status = SUCCESS
Simulation 1189 | MIMOSA2 elapsed = 13.9 sec | status = SUCCESS
Simulation 1187 | MIMOSA2 elapsed = 17.03 sec | status = SUCCESS
Simulation 1188 | MIMOSA2 elapsed = 15.75 sec | status = SUCCESS
Simulation 1191 | MIMOSA2 elapsed = 14.22 sec | status = SUCCESS
Simulation 1190 | MIMOSA2 elapsed = 16.37 sec | status = SUCCESS
Simulation 1193 | MIMOSA2 elapsed = 14.57 sec | status = SUCCESS
Simulation 1192 | MIMOSA2 elapsed = 15.49 sec | status = SUCCESS
Simulation 1197 | MIMOSA2 elapsed = 13.72 sec | status = SUCCESS
Simulation 1199 | MIMOSA2 elapsed = 13.45 sec | status = SUCCESS
Simulation 1194 | MIMOSA2 elapsed = 14.96 sec | status = SUCCESS
Simulation 1196 | MIMOSA2 elapsed = 14.9 sec | status = SUCCESS
Simulation 1198 | MIMOSA2 elapsed = 14.75 sec | status = SUCCESS
Simulation 1200 | MIMOSA2 elapsed = 15.15 sec | status = SUCCESS
Simulation 1195 | MIMOSA2 elapsed = 17.02 sec | status = SUCCESS
Simulation 1203 | MIMOSA2 elapsed = 6.77 sec | status = SUCCESS
Simulation 1205 | MIMOSA2 elapsed = 6.85 sec | status = SUCCESS
Simulation 1207 | MIMOSA2 elapsed = 6.98 sec | status = SUCCESS
Simulation 1208 | MIMOSA2 elapsed = 7.06 sec | status = SUCCESS
Simulation 1204 | MIMOSA2 elapsed = 7.36 sec | status = SUCCESS
Simulation 1210 | MIMOSA2 elapsed = 7.74 sec | status = SUCCESS
Simulation 1212 | MIMOSA2 elapsed = 8.08 sec | status = SUCCESS
Simulation 1201 | MIMOSA2 elapsed = 8.53 sec | status = SUCCESS
Simulation 1214 | MIMOSA2 elapsed = 9.35 sec | status = SUCCESS
Simulation 1213 | MIMOSA2 elapsed = 9.64 sec | status = SUCCESS
Simulation 1219 | MIMOSA2 elapsed = 9.66 sec | status = SUCCESS
Simulation 1211 | MIMOSA2 elapsed = 10.28 sec | status = SUCCESS
Simulation 1216 | MIMOSA2 elapsed = 12.52 sec | status = SUCCESS
Simulation 1202 | MIMOSA2 elapsed = 13.11 sec | status = SUCCESS
Simulation 1220 | MIMOSA2 elapsed = 14.8 sec | status = SUCCESS
Simulation 1225 | MIMOSA2 elapsed = 7.32 sec | status = SUCCESS
Simulation 1209 | MIMOSA2 elapsed = 15.06 sec | status = SUCCESS
Simulation 1215 | MIMOSA2 elapsed = 15.07 sec | status = SUCCESS
Simulation 1206 | MIMOSA2 elapsed = 15.16 sec | status = SUCCESS
Simulation 1221 | MIMOSA2 elapsed = 8.09 sec | status = SUCCESS
Simulation 1217 | MIMOSA2 elapsed = 15.24 sec | status = SUCCESS
Simulation 1218 | MIMOSA2 elapsed = 15.28 sec | status = SUCCESS
Simulation 1222 | MIMOSA2 elapsed = 10.33 sec | status = SUCCESS
Simulation 1223 | MIMOSA2 elapsed = 12.36 sec | status = SUCCESS
Simulation 1229 | MIMOSA2 elapsed = 11.63 sec | status = SUCCESS
Simulation 1227 | MIMOSA2 elapsed = 14.21 sec | status = SUCCESS
Simulation 1228 | MIMOSA2 elapsed = 14.12 sec | status = SUCCESS
Simulation 1226 | MIMOSA2 elapsed = 15.33 sec | status = SUCCESS
Simulation 1224 | MIMOSA2 elapsed = 16.52 sec | status = SUCCESS
Simulation 1233 | MIMOSA2 elapsed = 11.72 sec | status = SUCCESS
Simulation 1230 | MIMOSA2 elapsed = 15.67 sec | status = SUCCESS
Simulation 1231 | MIMOSA2 elapsed = 16.05 sec | status = SUCCESS
Simulation 1232 | MIMOSA2 elapsed = 15.77 sec | status = SUCCESS
Simulation 1243 | MIMOSA2 elapsed = 8.51 sec | status = SUCCESS
Simulation 1241 | MIMOSA2 elapsed = 10.9 sec | status = SUCCESS
Simulation 1238 | MIMOSA2 elapsed = 12.92 sec | status = SUCCESS
Simulation 1234 | MIMOSA2 elapsed = 15.57 sec | status = SUCCESS
Simulation 1236 | MIMOSA2 elapsed = 15.24 sec | status = SUCCESS
Simulation 1239 | MIMOSA2 elapsed = 15.19 sec | status = SUCCESS
Simulation 1242 | MIMOSA2 elapsed = 14.89 sec | status = SUCCESS
Simulation 1240 | MIMOSA2 elapsed = 15.64 sec | status = SUCCESS
Simulation 1235 | MIMOSA2 elapsed = 15.91 sec | status = SUCCESS
Simulation 1237 | MIMOSA2 elapsed = 16.02 sec | status = SUCCESS
Simulation 1244 | MIMOSA2 elapsed = 16.28 sec | status = SUCCESS
Simulation 1245 | MIMOSA2 elapsed = 15.75 sec | status = SUCCESS
Simulation 1246 | MIMOSA2 elapsed = 15.31 sec | status = SUCCESS
Simulation 1247 | MIMOSA2 elapsed = 15.17 sec | status = SUCCESS
Simulation 1248 | MIMOSA2 elapsed = 15.54 sec | status = SUCCESS
Simulation 1249 | MIMOSA2 elapsed = 15.33 sec | status = SUCCESS
Simulation 1250 | MIMOSA2 elapsed = 15.13 sec | status = SUCCESS
Simulation 1251 | MIMOSA2 elapsed = 15.17 sec | status = SUCCESS
Simulation 1252 | MIMOSA2 elapsed = 15.82 sec | status = SUCCESS
Simulation 1255 | MIMOSA2 elapsed = 15.55 sec | status = SUCCESS
Simulation 1254 | MIMOSA2 elapsed = 16.51 sec | status = SUCCESS
Simulation 1253 | MIMOSA2 elapsed = 17.62 sec | status = SUCCESS
Simulation 1257 | MIMOSA2 elapsed = 15 sec | status = SUCCESS
Simulation 1262 | MIMOSA2 elapsed = 13.79 sec | status = SUCCESS
Simulation 1256 | MIMOSA2 elapsed = 17.75 sec | status = SUCCESS
Simulation 1261 | MIMOSA2 elapsed = 15.14 sec | status = SUCCESS
Simulation 1263 | MIMOSA2 elapsed = 15.25 sec | status = SUCCESS
Simulation 1259 | MIMOSA2 elapsed = 16.28 sec | status = SUCCESS
Simulation 1258 | MIMOSA2 elapsed = 16.72 sec | status = SUCCESS
Simulation 1260 | MIMOSA2 elapsed = 16.72 sec | status = SUCCESS
Simulation 1264 | MIMOSA2 elapsed = 16.21 sec | status = SUCCESS
Simulation 1268 | MIMOSA2 elapsed = 13.19 sec | status = SUCCESS
Simulation 1265 | MIMOSA2 elapsed = 16.59 sec | status = SUCCESS
Simulation 1269 | MIMOSA2 elapsed = 15.26 sec | status = SUCCESS
Simulation 1266 | MIMOSA2 elapsed = 16.82 sec | status = SUCCESS
Simulation 1270 | MIMOSA2 elapsed = 15.75 sec | status = SUCCESS
Simulation 1267 | MIMOSA2 elapsed = 17.27 sec | status = SUCCESS
Simulation 1271 | MIMOSA2 elapsed = 15.83 sec | status = SUCCESS
Simulation 1272 | MIMOSA2 elapsed = 15.28 sec | status = SUCCESS
Simulation 1273 | MIMOSA2 elapsed = 15.1 sec | status = SUCCESS
Simulation 1274 | MIMOSA2 elapsed = 15.6 sec | status = SUCCESS
Simulation 1276 | MIMOSA2 elapsed = 14.98 sec | status = SUCCESS
Simulation 1275 | MIMOSA2 elapsed = 15.44 sec | status = SUCCESS
Simulation 1277 | MIMOSA2 elapsed = 15.15 sec | status = SUCCESS
Simulation 1279 | MIMOSA2 elapsed = 13.88 sec | status = SUCCESS
Simulation 1278 | MIMOSA2 elapsed = 15.84 sec | status = SUCCESS
Simulation 1280 | MIMOSA2 elapsed = 15.67 sec | status = SUCCESS
Simulation 1284 | MIMOSA2 elapsed = 5.65 sec | status = SUCCESS
Simulation 1282 | MIMOSA2 elapsed = 6.38 sec | status = SUCCESS
Simulation 1283 | MIMOSA2 elapsed = 6.52 sec | status = SUCCESS
Simulation 1287 | MIMOSA2 elapsed = 7.29 sec | status = SUCCESS
Simulation 1281 | MIMOSA2 elapsed = 8.07 sec | status = SUCCESS
Simulation 1293 | MIMOSA2 elapsed = 8.54 sec | status = SUCCESS
Simulation 1286 | MIMOSA2 elapsed = 8.94 sec | status = SUCCESS
Simulation 1297 | MIMOSA2 elapsed = 9.07 sec | status = SUCCESS
Simulation 1285 | MIMOSA2 elapsed = 9.85 sec | status = SUCCESS
Simulation 1294 | MIMOSA2 elapsed = 12.72 sec | status = SUCCESS
Simulation 1301 | MIMOSA2 elapsed = 7.54 sec | status = SUCCESS
Simulation 1292 | MIMOSA2 elapsed = 14.49 sec | status = SUCCESS
Simulation 1295 | MIMOSA2 elapsed = 14.78 sec | status = SUCCESS
Simulation 1288 | MIMOSA2 elapsed = 14.98 sec | status = SUCCESS
Simulation 1299 | MIMOSA2 elapsed = 14.98 sec | status = SUCCESS
Simulation 1298 | MIMOSA2 elapsed = 15.02 sec | status = SUCCESS
Simulation 1296 | MIMOSA2 elapsed = 15.3 sec | status = SUCCESS
Simulation 1289 | MIMOSA2 elapsed = 15.43 sec | status = SUCCESS
Simulation 1291 | MIMOSA2 elapsed = 15.39 sec | status = SUCCESS
Simulation 1300 | MIMOSA2 elapsed = 15.31 sec | status = SUCCESS
Simulation 1304 | MIMOSA2 elapsed = 8.07 sec | status = SUCCESS
Simulation 1290 | MIMOSA2 elapsed = 15.71 sec | status = SUCCESS
Simulation 1303 | MIMOSA2 elapsed = 9.32 sec | status = SUCCESS
Simulation 1302 | MIMOSA2 elapsed = 10.52 sec | status = SUCCESS
Simulation 1305 | MIMOSA2 elapsed = 10.11 sec | status = SUCCESS
Simulation 1306 | MIMOSA2 elapsed = 11.9 sec | status = SUCCESS
Simulation 1309 | MIMOSA2 elapsed = 11.23 sec | status = SUCCESS
Simulation 1307 | MIMOSA2 elapsed = 14.16 sec | status = SUCCESS
Simulation 1308 | MIMOSA2 elapsed = 14.89 sec | status = SUCCESS
Simulation 1311 | MIMOSA2 elapsed = 10.92 sec | status = SUCCESS
Simulation 1313 | MIMOSA2 elapsed = 13.23 sec | status = SUCCESS
Simulation 1310 | MIMOSA2 elapsed = 15.92 sec | status = SUCCESS
Simulation 1318 | MIMOSA2 elapsed = 14.06 sec | status = SUCCESS
Simulation 1312 | MIMOSA2 elapsed = 15.41 sec | status = SUCCESS
Simulation 1321 | MIMOSA2 elapsed = 14.4 sec | status = SUCCESS
Simulation 1319 | MIMOSA2 elapsed = 15.2 sec | status = SUCCESS
Simulation 1317 | MIMOSA2 elapsed = 15.28 sec | status = SUCCESS
Simulation 1322 | MIMOSA2 elapsed = 15.13 sec | status = SUCCESS
Simulation 1315 | MIMOSA2 elapsed = 16.01 sec | status = SUCCESS
Simulation 1320 | MIMOSA2 elapsed = 15.6 sec | status = SUCCESS
Simulation 1314 | MIMOSA2 elapsed = 16.38 sec | status = SUCCESS
Simulation 1316 | MIMOSA2 elapsed = 16.39 sec | status = SUCCESS
Simulation 1323 | MIMOSA2 elapsed = 16.28 sec | status = SUCCESS
Simulation 1325 | MIMOSA2 elapsed = 15.25 sec | status = SUCCESS
Simulation 1324 | MIMOSA2 elapsed = 16.99 sec | status = SUCCESS
Simulation 1327 | MIMOSA2 elapsed = 14.84 sec | status = SUCCESS
Simulation 1326 | MIMOSA2 elapsed = 15.65 sec | status = SUCCESS
Simulation 1330 | MIMOSA2 elapsed = 13.25 sec | status = SUCCESS
Simulation 1328 | MIMOSA2 elapsed = 15.2 sec | status = SUCCESS
Simulation 1329 | MIMOSA2 elapsed = 17.47 sec | status = SUCCESS
Simulation 1332 | MIMOSA2 elapsed = 13.62 sec | status = SUCCESS
Simulation 1341 | MIMOSA2 elapsed = 11.97 sec | status = SUCCESS
Simulation 1342 | MIMOSA2 elapsed = 12.42 sec | status = SUCCESS
Simulation 1331 | MIMOSA2 elapsed = 17.15 sec | status = SUCCESS
Simulation 1343 | MIMOSA2 elapsed = 13.06 sec | status = SUCCESS
Simulation 1333 | MIMOSA2 elapsed = 16.13 sec | status = SUCCESS
Simulation 1335 | MIMOSA2 elapsed = 15.54 sec | status = SUCCESS
Simulation 1334 | MIMOSA2 elapsed = 16.1 sec | status = SUCCESS
Simulation 1337 | MIMOSA2 elapsed = 15.72 sec | status = SUCCESS
Simulation 1339 | MIMOSA2 elapsed = 15.47 sec | status = SUCCESS
Simulation 1338 | MIMOSA2 elapsed = 15.83 sec | status = SUCCESS
Simulation 1345 | MIMOSA2 elapsed = 13.03 sec | status = SUCCESS
Simulation 1336 | MIMOSA2 elapsed = 16.43 sec | status = SUCCESS
Simulation 1340 | MIMOSA2 elapsed = 15.98 sec | status = SUCCESS
Simulation 1344 | MIMOSA2 elapsed = 14.85 sec | status = SUCCESS
Simulation 1346 | MIMOSA2 elapsed = 16.89 sec | status = SUCCESS
Simulation 1348 | MIMOSA2 elapsed = 15.9 sec | status = SUCCESS
Simulation 1349 | MIMOSA2 elapsed = 16.1 sec | status = SUCCESS
Simulation 1347 | MIMOSA2 elapsed = 18.49 sec | status = SUCCESS
Simulation 1350 | MIMOSA2 elapsed = 13.17 sec | status = SUCCESS
Simulation 1351 | MIMOSA2 elapsed = 15.49 sec | status = SUCCESS
Simulation 1353 | MIMOSA2 elapsed = 13.99 sec | status = SUCCESS
Simulation 1352 | MIMOSA2 elapsed = 15.11 sec | status = SUCCESS
Simulation 1360 | MIMOSA2 elapsed = 13.33 sec | status = SUCCESS
Simulation 1355 | MIMOSA2 elapsed = 14.8 sec | status = SUCCESS
Simulation 1356 | MIMOSA2 elapsed = 14.76 sec | status = SUCCESS
Simulation 1357 | MIMOSA2 elapsed = 14.72 sec | status = SUCCESS
Simulation 1354 | MIMOSA2 elapsed = 15.67 sec | status = SUCCESS
Simulation 1358 | MIMOSA2 elapsed = 15.04 sec | status = SUCCESS
Simulation 1359 | MIMOSA2 elapsed = 15.11 sec | status = SUCCESS
Simulation 1361 | MIMOSA2 elapsed = 5.37 sec | status = SUCCESS
Simulation 1363 | MIMOSA2 elapsed = 6.44 sec | status = SUCCESS
Simulation 1368 | MIMOSA2 elapsed = 6.72 sec | status = SUCCESS
Simulation 1372 | MIMOSA2 elapsed = 7.63 sec | status = SUCCESS
Simulation 1364 | MIMOSA2 elapsed = 7.83 sec | status = SUCCESS
Simulation 1369 | MIMOSA2 elapsed = 8.6 sec | status = SUCCESS
Simulation 1365 | MIMOSA2 elapsed = 8.63 sec | status = SUCCESS
Simulation 1370 | MIMOSA2 elapsed = 9.31 sec | status = SUCCESS
Simulation 1374 | MIMOSA2 elapsed = 11.54 sec | status = SUCCESS
Simulation 1373 | MIMOSA2 elapsed = 12.71 sec | status = SUCCESS
Simulation 1381 | MIMOSA2 elapsed = 7.41 sec | status = SUCCESS
Simulation 1366 | MIMOSA2 elapsed = 13.28 sec | status = SUCCESS
Simulation 1380 | MIMOSA2 elapsed = 13.65 sec | status = SUCCESS
Simulation 1375 | MIMOSA2 elapsed = 13.86 sec | status = SUCCESS
Simulation 1379 | MIMOSA2 elapsed = 14.77 sec | status = SUCCESS
Simulation 1371 | MIMOSA2 elapsed = 14.95 sec | status = SUCCESS
Simulation 1377 | MIMOSA2 elapsed = 14.98 sec | status = SUCCESS
Simulation 1367 | MIMOSA2 elapsed = 15.04 sec | status = SUCCESS
Simulation 1362 | MIMOSA2 elapsed = 15.17 sec | status = SUCCESS
Simulation 1378 | MIMOSA2 elapsed = 15.16 sec | status = SUCCESS
Simulation 1376 | MIMOSA2 elapsed = 15.27 sec | status = SUCCESS
Simulation 1382 | MIMOSA2 elapsed = 9.06 sec | status = SUCCESS
Simulation 1386 | MIMOSA2 elapsed = 10.84 sec | status = SUCCESS
Simulation 1384 | MIMOSA2 elapsed = 12.01 sec | status = SUCCESS
Simulation 1388 | MIMOSA2 elapsed = 11.61 sec | status = SUCCESS
Simulation 1389 | MIMOSA2 elapsed = 10.13 sec | status = SUCCESS
Simulation 1383 | MIMOSA2 elapsed = 15.3 sec | status = SUCCESS
Simulation 1387 | MIMOSA2 elapsed = 14.11 sec | status = SUCCESS
Simulation 1385 | MIMOSA2 elapsed = 15.97 sec | status = SUCCESS
Simulation 1401 | MIMOSA2 elapsed = 10.27 sec | status = SUCCESS
Simulation 1398 | MIMOSA2 elapsed = 10.68 sec | status = SUCCESS
Simulation 1391 | MIMOSA2 elapsed = 12.72 sec | status = SUCCESS
Simulation 1394 | MIMOSA2 elapsed = 14.25 sec | status = SUCCESS
Simulation 1390 | MIMOSA2 elapsed = 15.68 sec | status = SUCCESS
Simulation 1392 | MIMOSA2 elapsed = 15.26 sec | status = SUCCESS
Simulation 1393 | MIMOSA2 elapsed = 15.28 sec | status = SUCCESS
Simulation 1403 | MIMOSA2 elapsed = 9.79 sec | status = SUCCESS
Simulation 1397 | MIMOSA2 elapsed = 15.34 sec | status = SUCCESS
Simulation 1396 | MIMOSA2 elapsed = 15.48 sec | status = SUCCESS
Simulation 1404 | MIMOSA2 elapsed = 10.7 sec | status = SUCCESS
Simulation 1399 | MIMOSA2 elapsed = 15.47 sec | status = SUCCESS
Simulation 1400 | MIMOSA2 elapsed = 15.94 sec | status = SUCCESS
Simulation 1395 | MIMOSA2 elapsed = 16.86 sec | status = SUCCESS
Simulation 1402 | MIMOSA2 elapsed = 16.19 sec | status = SUCCESS
Simulation 1405 | MIMOSA2 elapsed = 11.84 sec | status = SUCCESS
Simulation 1408 | MIMOSA2 elapsed = 13.3 sec | status = SUCCESS
Simulation 1406 | MIMOSA2 elapsed = 15.66 sec | status = SUCCESS
Simulation 1409 | MIMOSA2 elapsed = 15.23 sec | status = SUCCESS
Simulation 1407 | MIMOSA2 elapsed = 16.77 sec | status = SUCCESS
Simulation 1410 | MIMOSA2 elapsed = 14.83 sec | status = SUCCESS
Simulation 1411 | MIMOSA2 elapsed = 15.19 sec | status = SUCCESS
Simulation 1412 | MIMOSA2 elapsed = 15.92 sec | status = SUCCESS
Simulation 1413 | MIMOSA2 elapsed = 14.56 sec | status = SUCCESS
Simulation 1423 | MIMOSA2 elapsed = 12.36 sec | status = SUCCESS
Simulation 1415 | MIMOSA2 elapsed = 16.33 sec | status = SUCCESS
Simulation 1420 | MIMOSA2 elapsed = 14.68 sec | status = SUCCESS
Simulation 1416 | MIMOSA2 elapsed = 16.28 sec | status = SUCCESS
Simulation 1418 | MIMOSA2 elapsed = 15.18 sec | status = SUCCESS
Simulation 1414 | MIMOSA2 elapsed = 16.97 sec | status = SUCCESS
Simulation 1417 | MIMOSA2 elapsed = 16.46 sec | status = SUCCESS
Simulation 1421 | MIMOSA2 elapsed = 15.68 sec | status = SUCCESS
Simulation 1422 | MIMOSA2 elapsed = 15.35 sec | status = SUCCESS
Simulation 1425 | MIMOSA2 elapsed = 14.13 sec | status = SUCCESS
Simulation 1419 | MIMOSA2 elapsed = 16.89 sec | status = SUCCESS
Simulation 1424 | MIMOSA2 elapsed = 17.39 sec | status = SUCCESS
Simulation 1426 | MIMOSA2 elapsed = 13.87 sec | status = SUCCESS
Simulation 1429 | MIMOSA2 elapsed = 11.74 sec | status = SUCCESS
Simulation 1427 | MIMOSA2 elapsed = 15.27 sec | status = SUCCESS
Simulation 1428 | MIMOSA2 elapsed = 16.3 sec | status = SUCCESS
Simulation 1430 | MIMOSA2 elapsed = 15.67 sec | status = SUCCESS
Simulation 1431 | MIMOSA2 elapsed = 15.31 sec | status = SUCCESS
Simulation 1432 | MIMOSA2 elapsed = 14.66 sec | status = SUCCESS
Simulation 1433 | MIMOSA2 elapsed = 14.32 sec | status = SUCCESS
Simulation 1439 | MIMOSA2 elapsed = 13.63 sec | status = SUCCESS
Simulation 1437 | MIMOSA2 elapsed = 14.15 sec | status = SUCCESS
Simulation 1434 | MIMOSA2 elapsed = 15.42 sec | status = SUCCESS
Simulation 1438 | MIMOSA2 elapsed = 14.9 sec | status = SUCCESS
Simulation 1436 | MIMOSA2 elapsed = 15.55 sec | status = SUCCESS
Simulation 1440 | MIMOSA2 elapsed = 14.92 sec | status = SUCCESS
Simulation 1435 | MIMOSA2 elapsed = 16.6 sec | status = SUCCESS
Simulation 1445 | MIMOSA2 elapsed = 5.89 sec | status = SUCCESS
Simulation 1441 | MIMOSA2 elapsed = 5.94 sec | status = SUCCESS
Simulation 1444 | MIMOSA2 elapsed = 6.07 sec | status = SUCCESS
Simulation 1442 | MIMOSA2 elapsed = 6.83 sec | status = SUCCESS
Simulation 1448 | MIMOSA2 elapsed = 7.25 sec | status = SUCCESS
Simulation 1456 | MIMOSA2 elapsed = 7.32 sec | status = SUCCESS
Simulation 1450 | MIMOSA2 elapsed = 8.13 sec | status = SUCCESS
Simulation 1453 | MIMOSA2 elapsed = 8.39 sec | status = SUCCESS
Simulation 1454 | MIMOSA2 elapsed = 9.07 sec | status = SUCCESS
Simulation 1449 | MIMOSA2 elapsed = 11.14 sec | status = SUCCESS
Simulation 1458 | MIMOSA2 elapsed = 11.36 sec | status = SUCCESS
Simulation 1461 | MIMOSA2 elapsed = 6.47 sec | status = SUCCESS
Simulation 1463 | MIMOSA2 elapsed = 6.92 sec | status = SUCCESS
Simulation 1459 | MIMOSA2 elapsed = 14.07 sec | status = SUCCESS
Simulation 1443 | MIMOSA2 elapsed = 14.62 sec | status = SUCCESS
Simulation 1460 | MIMOSA2 elapsed = 14.66 sec | status = SUCCESS
Simulation 1455 | MIMOSA2 elapsed = 14.89 sec | status = SUCCESS
Simulation 1452 | MIMOSA2 elapsed = 14.93 sec | status = SUCCESS
Simulation 1447 | MIMOSA2 elapsed = 15.03 sec | status = SUCCESS
Simulation 1446 | MIMOSA2 elapsed = 15.09 sec | status = SUCCESS
